,artist,album,track_title,track_n,lyric,line,year,keywords,sadness,joy,fear,disgust,anger
4025,Taylor Swift,reputation,I Did Something Bad,3,Crimson red paint on my lips,8,2017,red paint,0.161958,0.460645,0.117358,0.190921,0.065497
4026,Taylor Swift,reputation,I Did Something Bad,3,"If a man talks shit, then I owe him nothing",9,2017,man,0.099215,0.015186,0.118243,0.302718,0.745317
4027,Taylor Swift,reputation,I Did Something Bad,3,"I don't regret it one bit, 'cause he had it coming",10,2017,bit,0.490179,0.122388,0.238799,0.071487,0.143351
4028,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,11,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4029,Taylor Swift,reputation,I Did Something Bad,3,Then why's it feel so good?,12,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4030,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,13,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4031,Taylor Swift,reputation,I Did Something Bad,3,But why's it feel so good?,14,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4032,Taylor Swift,reputation,I Did Something Bad,3,Most fun I ever had,15,2017,fun,0.022564,0.943179,0.008736,0.01182,0.013707
4033,Taylor Swift,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,16,2017,,0,0,0,0,0
4034,Taylor Swift,reputation,I Did Something Bad,3,"It just felt so good, good",17,2017,,0.042398,0.919138,0.031144,0.002109,0.004295
4035,Taylor Swift,reputation,I Did Something Bad,3,"I never trust a playboy, but they love me",18,2017,playboy,0.003467,0.99118,0.000687,0.000493,0.001159
4036,Taylor Swift,reputation,I Did Something Bad,3,So I fly 'em all around the world,19,2017,em,0.15611,0.515303,0.153727,0.058776,0.125168
4037,Taylor Swift,reputation,I Did Something Bad,3,And I let them think they saved me,20,2017,,0.187704,0.211971,0.145841,0.11321,0.182176
4038,Taylor Swift,reputation,I Did Something Bad,3,"They never see it comin', what I do next",21,2017,comin,0.153293,0.193965,0.178222,0.08446,0.091358
4039,Taylor Swift,reputation,I Did Something Bad,3,This is how the world works,22,2017,world,0.265505,0.467253,0.094559,0.05227,0.068803
4040,Taylor Swift,reputation,I Did Something Bad,3,You gotta leave before you get left,23,2017,,0.558409,0.038972,0.178477,0.075673,0.202861
4041,Taylor Swift,reputation,I Did Something Bad,3,I can feel the flames on my skin,24,2017,flames,0.326583,0.217455,0.19787,0.070305,0.031363
4042,Taylor Swift,reputation,I Did Something Bad,3,"He says, ""Don't throw away a good thing""",25,2017,good thing,0.036647,0.822095,0.053319,0.046684,0.031746
4043,Taylor Swift,reputation,I Did Something Bad,3,"But if he drops my name, then I owe him nothin'",26,2017,name,0.250216,0.04859,0.104153,0.102976,0.140706
4044,Taylor Swift,reputation,I Did Something Bad,3,"And if he spends my change, then he had it comin'",27,2017,change,0.343081,0.253794,0.09988,0.051161,0.111126
4045,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,28,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4046,Taylor Swift,reputation,I Did Something Bad,3,Then why's it feel so good?,29,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4047,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,30,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4048,Taylor Swift,reputation,I Did Something Bad,3,But why's it feel so good?,31,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4049,Taylor Swift,reputation,I Did Something Bad,3,Most fun I ever had,32,2017,fun,0.022564,0.943179,0.008736,0.01182,0.013707
4050,Taylor Swift,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,33,2017,,0,0,0,0,0
4051,Taylor Swift,reputation,I Did Something Bad,3,"It just felt so good, good",34,2017,,0.042398,0.919138,0.031144,0.002109,0.004295
4052,Taylor Swift,reputation,I Did Something Bad,3,It just felt so good,35,2017,,0.054105,0.903788,0.038267,0.001365,0.002957
4053,Taylor Swift,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,36,2017,witches,0.436553,0.090304,0.285508,0.193918,0.259833
4054,Taylor Swift,reputation,I Did Something Bad,3,"They got their pitchforks and proof, their receipts and reasons",37,2017,receipts,0.329465,0.067213,0.048158,0.083927,0.34134
4055,Taylor Swift,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,38,2017,witches,0.436553,0.090304,0.285508,0.193918,0.259833
4056,Taylor Swift,reputation,I Did Something Bad,3,"So light me up (light me up), light me up (light me up)",39,2017,light,0.052553,0.199418,0.116808,0.037606,0.012358
4057,Taylor Swift,reputation,I Did Something Bad,3,"Light me up, go ahead and light me up (light me up)",40,2017,light,0.101029,0.298147,0.063205,0.036306,0.023339
4058,Taylor Swift,reputation,I Did Something Bad,3,"Light me up (light me up), light me up (light me up)",41,2017,light,0.052553,0.199418,0.116808,0.037606,0.012358
4059,Taylor Swift,reputation,I Did Something Bad,3,"Light me up (light me up), light me up",42,2017,light,0.062058,0.236189,0.130098,0.055123,0.015781
4060,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,43,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4061,Taylor Swift,reputation,I Did Something Bad,3,Then why's it feel so good?,44,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4062,Taylor Swift,reputation,I Did Something Bad,3,They say I did something bad,45,2017,,0.587527,0.010557,0.218927,0.193463,0.285786
4063,Taylor Swift,reputation,I Did Something Bad,3,But why's it feel so good?,46,2017,,0.048329,0.905798,0.040802,0.001489,0.003324
4064,Taylor Swift,reputation,I Did Something Bad,3,Most fun I ever had,47,2017,fun,0.022564,0.943179,0.008736,0.01182,0.013707
4065,Taylor Swift,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,48,2017,,0,0,0,0,0
4066,Taylor Swift,reputation,I Did Something Bad,3,"It just felt so good, good",49,2017,,0.042398,0.919138,0.031144,0.002109,0.004295
4067,Taylor Swift,reputation,I Did Something Bad,3,"Oh, you say I did something bad",50,2017,,0.576475,0.009523,0.287982,0.151389,0.26523
4068,Taylor Swift,reputation,I Did Something Bad,3,(You say I did something bad?),51,2017,,0.535117,0.005912,0.218704,0.175158,0.278602
4069,Taylor Swift,reputation,I Did Something Bad,3,"Why's it feel so good, good?",52,2017,,0.037252,0.919956,0.032469,0.002452,0.004814
4070,Taylor Swift,reputation,I Did Something Bad,3,"So bad, why's it feel so good?",53,2017,,0.434304,0.436723,0.175712,0.026147,0.036086
4071,Taylor Swift,reputation,I Did Something Bad,3,"Why's it feel, why's it feel so good? (bad)",54,2017,,0.488717,0.348948,0.202814,0.021203,0.033222
4072,Taylor Swift,reputation,I Did Something Bad,3,"It just felt so good, good",55,2017,,0.042398,0.919138,0.031144,0.002109,0.004295
4073,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",1,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4074,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right",2,2017,,0.070165,0.519773,0.032954,0.047475,0.077931
4075,Taylor Swift,reputation,Don't Blame Me,4,"Lord, save me, my drug is my baby",3,2017,Lord,0.351045,0.240116,0.193869,0.285149,0.117766
4076,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,4,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4077,Taylor Swift,reputation,Don't Blame Me,4,I've been breakin' hearts a long time,5,2017,long time,0.291652,0.613926,0.059868,0.015563,0.005616
4078,Taylor Swift,reputation,Don't Blame Me,4,And toyin' with them older guys,6,2017,older guys,0.380137,0.163631,0.089378,0.215488,0.185106
4079,Taylor Swift,reputation,Don't Blame Me,4,Just playthings for me to use,7,2017,playthings,0.099386,0.085786,0.027349,0.104262,0.091398
4080,Taylor Swift,reputation,Don't Blame Me,4,Something happened for the first time,8,2017,first time,0.344861,0.353304,0.224176,0.044357,0.051396
4081,Taylor Swift,reputation,Don't Blame Me,4,In the darkest little paradise,9,2017,darkest little paradise,0.270164,0.124687,0.607596,0.067262,0.081454
4082,Taylor Swift,reputation,Don't Blame Me,4,"Shakin', pacin', I just need you",10,2017,Shakin,0.326961,0.025247,0.299102,0.07234,0.099696
4083,Taylor Swift,reputation,Don't Blame Me,4,"For you, I would cross the line",11,2017,line,0.244843,0.03751,0.174278,0.143279,0.137623
4084,Taylor Swift,reputation,Don't Blame Me,4,I would waste my time,12,2017,time,0.229878,0.01647,0.130087,0.140084,0.714182
4085,Taylor Swift,reputation,Don't Blame Me,4,I would lose my mind,13,2017,mind,0.502677,0.037025,0.156814,0.12082,0.372636
4086,Taylor Swift,reputation,Don't Blame Me,4,"They say, ""She's gone too far this time""",14,2017,time,0.390708,0.206989,0.149539,0.154248,0.19093
4087,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",15,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4088,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right",16,2017,,0.070165,0.519773,0.032954,0.047475,0.077931
4089,Taylor Swift,reputation,Don't Blame Me,4,"Lord, save me, my drug is my baby",17,2017,Lord,0.351045,0.240116,0.193869,0.285149,0.117766
4090,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,18,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4091,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",19,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4092,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right",20,2017,,0.070165,0.519773,0.032954,0.047475,0.077931
4093,Taylor Swift,reputation,Don't Blame Me,4,"Oh, Lord, save me, my drug is my baby",21,2017,Lord,0.234291,0.140693,0.267236,0.364472,0.136483
4094,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,22,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4095,Taylor Swift,reputation,Don't Blame Me,4,My name is whatever you decide,23,2017,name,0.105804,0.38491,0.037752,0.063413,0.281189
4096,Taylor Swift,reputation,Don't Blame Me,4,And I'm just gonna call you mine,24,2017,gonna,0.381629,0.154912,0.21651,0.067336,0.308497
4097,Taylor Swift,reputation,Don't Blame Me,4,"I'm insane, but I'm your baby (your baby)",25,2017,baby,0.114399,0.304503,0.045666,0.286108,0.425347
4098,Taylor Swift,reputation,Don't Blame Me,4,Echoes (echoes) of your name inside my mind,26,2017,Echoes,0.143032,0.126381,0.048709,0.034866,0.068334
4099,Taylor Swift,reputation,Don't Blame Me,4,"Halo, hiding my obsession",27,2017,Halo,0.491156,0.054342,0.120778,0.17261,0.382222
4100,Taylor Swift,reputation,Don't Blame Me,4,"I once was poison ivy, but now I'm your daisy",28,2017,poison ivy,0.135911,0.077986,0.339286,0.109192,0.196988
4101,Taylor Swift,reputation,Don't Blame Me,4,"And baby, for you, I would fall from grace",29,2017,baby,0.142,0.588793,0.138581,0.019593,0.113736
4102,Taylor Swift,reputation,Don't Blame Me,4,Just to touch your face,30,2017,face,0.075934,0.167395,0.179457,0.57932,0.052091
4103,Taylor Swift,reputation,Don't Blame Me,4,If you walk away,31,2017,,0.518266,0.092525,0.231094,0.21866,0.145534
4104,Taylor Swift,reputation,Don't Blame Me,4,I'd beg you on my knees to stay,32,2017,knees,0.301863,0.105007,0.32991,0.161565,0.315858
4105,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",33,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4106,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right",34,2017,,0.070165,0.519773,0.032954,0.047475,0.077931
4107,Taylor Swift,reputation,Don't Blame Me,4,"Lord, save me, my drug is my baby",35,2017,Lord,0.351045,0.240116,0.193869,0.285149,0.117766
4108,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,36,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4109,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",37,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4110,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right",38,2017,,0.070165,0.519773,0.032954,0.047475,0.077931
4111,Taylor Swift,reputation,Don't Blame Me,4,"Oh, Lord, save me, my drug is my baby",39,2017,Lord,0.234291,0.140693,0.267236,0.364472,0.136483
4112,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,40,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4113,Taylor Swift,reputation,Don't Blame Me,4,"I get so high, oh!",41,2017,,0.179191,0.153813,0.300222,0.147645,0.122488
4114,Taylor Swift,reputation,Don't Blame Me,4,"Every time you're, every time you're lovin' me",42,2017,time,0.122643,0.546462,0.043163,0.06854,0.25987
4115,Taylor Swift,reputation,Don't Blame Me,4,You're lovin' me,43,2017,lovin,0,0,0,0,0
4116,Taylor Swift,reputation,Don't Blame Me,4,"Trip of my life, oh!",44,2017,Trip of my life,0.129331,0.659914,0.106535,0.01503,0.07012
4117,Taylor Swift,reputation,Don't Blame Me,4,"Every time you're, every time you're touchin' me",45,2017,time,0.186244,0.214842,0.13371,0.107171,0.41926
4118,Taylor Swift,reputation,Don't Blame Me,4,You're touchin' me,46,2017,touchin,0,0,0,0,0
4119,Taylor Swift,reputation,Don't Blame Me,4,"Every time you're, every time you're lovin' me",47,2017,time,0.122643,0.546462,0.043163,0.06854,0.25987
4120,Taylor Swift,reputation,Don't Blame Me,4,"Oh, Lord, save me",48,2017,Lord,0.15877,0.105104,0.149979,0.19223,0.13377
4121,Taylor Swift,reputation,Don't Blame Me,4,My drug is my baby,49,2017,drug,0.32061,0.222386,0.266141,0.32056,0.092088
4122,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,50,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4123,Taylor Swift,reputation,Don't Blame Me,4,"Usin' for the rest of my life, oh!",51,2017,rest of my life,0.352164,0.366827,0.091859,0.06214,0.068747
4124,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",52,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4125,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right (doin' it right, no!)",53,2017,doin,0.015791,0.463792,0.062272,0.06066,0.05313
4126,Taylor Swift,reputation,Don't Blame Me,4,"Lord, save me, my drug is my baby",54,2017,Lord,0.351045,0.240116,0.193869,0.285149,0.117766
4127,Taylor Swift,reputation,Don't Blame Me,4,"I'll be usin' for the rest of my life, oh",55,2017,rest of my life,0.40324,0.30203,0.094434,0.063656,0.062961
4128,Taylor Swift,reputation,Don't Blame Me,4,"Don't blame me, your love made me crazy",56,2017,love,0.034285,0.88403,0.021263,0.009195,0.05551
4129,Taylor Swift,reputation,Don't Blame Me,4,"If it doesn't, you ain't doin' it right (you ain't doin' it...)",57,2017,doin,0.058031,0.449545,0.028932,0.034382,0.056203
4130,Taylor Swift,reputation,Don't Blame Me,4,"Oh, Lord, save me, my drug is my baby",58,2017,Lord,0.234291,0.140693,0.267236,0.364472,0.136483
4131,Taylor Swift,reputation,Don't Blame Me,4,"I'll be usin' for the rest of my life (I'll be usin', I'll be usin')",59,2017,rest of my life,0.392886,0.381301,0.032333,0.05709,0.039675
4132,Taylor Swift,reputation,Don't Blame Me,4,"I get so high, oh!",60,2017,,0.179191,0.153813,0.300222,0.147645,0.122488
4133,Taylor Swift,reputation,Don't Blame Me,4,"Every time you're, every time you're lovin' me",61,2017,time,0.122643,0.546462,0.043163,0.06854,0.25987
4134,Taylor Swift,reputation,Don't Blame Me,4,You're lovin' me,62,2017,lovin,0,0,0,0,0
4135,Taylor Swift,reputation,Don't Blame Me,4,"Oh, Lord, save me",63,2017,Lord,0.15877,0.105104,0.149979,0.19223,0.13377
4136,Taylor Swift,reputation,Don't Blame Me,4,My drug is my baby,64,2017,drug,0.32061,0.222386,0.266141,0.32056,0.092088
4137,Taylor Swift,reputation,Don't Blame Me,4,I'll be usin' for the rest of my life,65,2017,rest of my life,0.4272,0.397168,0.036305,0.078765,0.048703
4138,Taylor Swift,reputation,Delicate,5,This ain't for the best,1,2017,,0.003323,0.89651,0.008198,0.000478,0.005711
4139,Taylor Swift,reputation,Delicate,5,"My reputation's never been worse, so",2,2017,reputation,0.148831,0.179551,0.091248,0.074744,0.088473
4140,Taylor Swift,reputation,Delicate,5,"You must like me for me",3,2017,,0.07341,0.342894,0.125863,0.111535,0.207943
4141,Taylor Swift,reputation,Delicate,5,We can't make,4,2017,,0.148831,0.179551,0.091248,0.074744,0.088473
4142,Taylor Swift,reputation,Delicate,5,"Any promises now, can we, babe?",5,2017,promises,0.162917,0.724221,0.058956,0.042656,0.035258
4143,Taylor Swift,reputation,Delicate,5,But you can make me a drink,6,2017,drink,0.063296,0.588911,0.043988,0.226299,0.070736
4144,Taylor Swift,reputation,Delicate,5,"Dive bar on the East Side, where you at?",7,2017,Dive bar,0.331447,0.123671,0.037589,0.344599,0.069878
4145,Taylor Swift,reputation,Delicate,5,Phone lights up my nightstand in the black,8,2017,Phone,0.166578,0.123781,0.23543,0.16097,0.099913
4146,Taylor Swift,reputation,Delicate,5,"Come here, you can meet me in the back",9,2017,back,0.167769,0.531473,0.079126,0.025277,0.087125
4147,Taylor Swift,reputation,Delicate,5,"Dark jeans and your Nikes, look at you",10,2017,Dark jeans,0.185031,0.258633,0.526384,0.037322,0.036484
4148,Taylor Swift,reputation,Delicate,5,"Oh damn, never seen that color blue",11,2017,color blue,0.177171,0.147515,0.108903,0.011767,0.072268
4149,Taylor Swift,reputation,Delicate,5,Just think of the fun things we could do,12,2017,fun things,0.17607,0.721149,0.049315,0.014861,0.025202
4150,Taylor Swift,reputation,Delicate,5,'Cause I like you,13,2017,Cause,0.545199,0.070706,0.212722,0.079874,0.183841
4151,Taylor Swift,reputation,Delicate,5,This ain't for the best,14,2017,,0.003323,0.89651,0.008198,0.000478,0.005711
4152,Taylor Swift,reputation,Delicate,5,"My reputation's never been worse, so",15,2017,reputation,0.148831,0.179551,0.091248,0.074744,0.088473
4153,Taylor Swift,reputation,Delicate,5,"You must like me for me",16,2017,,0.07341,0.342894,0.125863,0.111535,0.207943
4154,Taylor Swift,reputation,Delicate,5,"Yeah, I want you",17,2017,,0.916667,0,0,0,0
4155,Taylor Swift,reputation,Delicate,5,We can't make,18,2017,,0.148831,0.179551,0.091248,0.074744,0.088473
4156,Taylor Swift,reputation,Delicate,5,"Any promises now, can we, babe?",19,2017,promises,0.162917,0.724221,0.058956,0.042656,0.035258
4157,Taylor Swift,reputation,Delicate,5,But you can make me a drink,20,2017,drink,0.063296,0.588911,0.043988,0.226299,0.070736
4158,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,21,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4159,Taylor Swift,reputation,Delicate,5,Is it chill that you're in my head?,22,2017,chill,0.046436,0.532584,0.151138,0.018183,0.099482
4160,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate (delicate),23,2017,Cause,0.300075,0.039731,0.146361,0.041614,0.104259
4161,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,24,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4162,Taylor Swift,reputation,Delicate,5,Is it too soon to do this yet?,25,2017,,0.139667,0.085617,0.253933,0.037654,0.058982
4163,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate,26,2017,Cause,0.355372,0.046414,0.164267,0.061036,0.136692
4164,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,27,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4165,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,28,2017,,0.114479,0.048249,0.102896,0.106552,0.141772
4166,Taylor Swift,reputation,Delicate,5,Isn't it... delicate?,29,2017,delicate,0.137917,0.114395,0.097789,0.085815,0.105373
4167,Taylor Swift,reputation,Delicate,5,"Third floor on the West Side, me and you",30,2017,Third floor,0.37471,0.045701,0.102371,0.161062,0.456597
4168,Taylor Swift,reputation,Delicate,5,"Handsome, you're a mansion with a view",31,2017,mansion,0.032161,0.768994,0.009047,0.037801,0.05512
4169,Taylor Swift,reputation,Delicate,5,Do the girls back home touch you like I do?,32,2017,girls,0.103134,0.391179,0.107652,0.364649,0.132865
4170,Taylor Swift,reputation,Delicate,5,"Long night, with your hands up in my hair",33,2017,Long night,0.076616,0.573914,0.1991,0.159128,0.034326
4171,Taylor Swift,reputation,Delicate,5,Echoes of your footsteps on the stairs,34,2017,Echoes of your footsteps,0.322745,0.116102,0.146161,0.018481,0.051644
4172,Taylor Swift,reputation,Delicate,5,"Stay here, honey, I don't wanna share",35,2017,wanna share,0.101922,0.700788,0.026631,0.058094,0.031522
4173,Taylor Swift,reputation,Delicate,5,'Cause I like you,36,2017,Cause,0.545199,0.070706,0.212722,0.079874,0.183841
4174,Taylor Swift,reputation,Delicate,5,This ain't for the best,37,2017,,0.003323,0.89651,0.008198,0.000478,0.005711
4175,Taylor Swift,reputation,Delicate,5,"My reputation's never been worse, so",38,2017,reputation,0.148831,0.179551,0.091248,0.074744,0.088473
4176,Taylor Swift,reputation,Delicate,5,"You must like me for me",39,2017,,0.07341,0.342894,0.125863,0.111535,0.207943
4177,Taylor Swift,reputation,Delicate,5,"Yeah, I want you...",40,2017,,0.916667,0,0,0,0
4178,Taylor Swift,reputation,Delicate,5,We can't make,41,2017,,0.148831,0.179551,0.091248,0.074744,0.088473
4179,Taylor Swift,reputation,Delicate,5,"Any promises now, can we, babe?",42,2017,promises,0.162917,0.724221,0.058956,0.042656,0.035258
4180,Taylor Swift,reputation,Delicate,5,But you can make me a drink,43,2017,drink,0.063296,0.588911,0.043988,0.226299,0.070736
4181,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,44,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4182,Taylor Swift,reputation,Delicate,5,Is it chill that you're in my head?,45,2017,chill,0.046436,0.532584,0.151138,0.018183,0.099482
4183,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate (delicate),46,2017,Cause,0.300075,0.039731,0.146361,0.041614,0.104259
4184,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,47,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4185,Taylor Swift,reputation,Delicate,5,Is it too soon to do this yet?,48,2017,,0.139667,0.085617,0.253933,0.037654,0.058982
4186,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate,49,2017,Cause,0.355372,0.046414,0.164267,0.061036,0.136692
4187,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,50,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4188,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,51,2017,,0.114479,0.048249,0.102896,0.106552,0.141772
4189,Taylor Swift,reputation,Delicate,5,Isn't it delicate?,52,2017,,0.137917,0.114395,0.097789,0.085815,0.105373
4190,Taylor Swift,reputation,Delicate,5,Sometimes I wonder when you sleep,53,2017,,0.492542,0.113313,0.383634,0.095559,0.070974
4191,Taylor Swift,reputation,Delicate,5,Are you ever dreaming of me?,54,2017,,0.100149,0.668837,0.088651,0.022168,0.098361
4192,Taylor Swift,reputation,Delicate,5,Sometimes when I look into your eyes,55,2017,eyes,0.358062,0.210267,0.180685,0.048423,0.027325
4193,Taylor Swift,reputation,Delicate,5,"I pretend you're mine, all the damn time",56,2017,damn time,0.371033,0.020208,0.09051,0.140305,0.659856
4194,Taylor Swift,reputation,Delicate,5,'Cause I like you,57,2017,Cause,0.545199,0.070706,0.212722,0.079874,0.183841
4195,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,58,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4196,Taylor Swift,reputation,Delicate,5,Is it chill that you're in my head?,59,2017,chill,0.046436,0.532584,0.151138,0.018183,0.099482
4197,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate (delicate),60,2017,Cause,0.300075,0.039731,0.146361,0.041614,0.104259
4198,Taylor Swift,reputation,Delicate,5,"(Yeah, I want you)",61,2017,,0.916667,0,0,0,0
4199,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,62,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4200,Taylor Swift,reputation,Delicate,5,Is it too soon to do this yet?,63,2017,,0.139667,0.085617,0.253933,0.037654,0.058982
4201,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate (delicate),64,2017,Cause,0.300075,0.039731,0.146361,0.041614,0.104259
4202,Taylor Swift,reputation,Delicate,5,'Cause I like you,65,2017,Cause,0.545199,0.070706,0.212722,0.079874,0.183841
4203,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,66,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4204,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,67,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4205,Taylor Swift,reputation,Delicate,5,Is it chill that you're in my head?,68,2017,chill,0.046436,0.532584,0.151138,0.018183,0.099482
4206,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,69,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4207,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate,70,2017,Cause,0.355372,0.046414,0.164267,0.061036,0.136692
4208,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,71,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4209,Taylor Swift,reputation,Delicate,5,"(Yeah, I want you)",72,2017,,0.916667,0,0,0,0
4210,Taylor Swift,reputation,Delicate,5,Is it cool that I said all that?,73,2017,,0.076163,0.848428,0.008633,0.044088,0.030777
4211,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,74,2017,,0.10194,0.032168,0.106102,0.117744,0.162904
4212,Taylor Swift,reputation,Delicate,5,Is it too soon to do this yet?,75,2017,,0.139667,0.085617,0.253933,0.037654,0.058982
4213,Taylor Swift,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,76,2017,,0.114479,0.048249,0.102896,0.106552,0.141772
4214,Taylor Swift,reputation,Delicate,5,'Cause I know that it's delicate,77,2017,Cause,0.355372,0.046414,0.164267,0.061036,0.136692
4215,Taylor Swift,reputation,Delicate,5,Isn't it delicate?,78,2017,,0.137917,0.114395,0.097789,0.085815,0.105373
4216,Taylor Swift,reputation,Look What You Made Me Do,6,I don't like your little games,1,2017,little games,0.566088,0.074751,0.097213,0.119191,0.157422
4217,Taylor Swift,reputation,Look What You Made Me Do,6,Don't like your tilted stage,2,2017,stage,0.39709,0.158748,0.077074,0.154622,0.048578
4218,Taylor Swift,reputation,Look What You Made Me Do,6,The role you made me play,3,2017,role,0.167573,0.225037,0.035939,0.197284,0.078982
4219,Taylor Swift,reputation,Look What You Made Me Do,6,"Of the fool, no, I don't like you",4,2017,fool,0.512962,0.081652,0.071882,0.058217,0.129336
4220,Taylor Swift,reputation,Look What You Made Me Do,6,I don't like your perfect crime,5,2017,perfect crime,0.452622,0.44467,0.015329,0.036823,0.061333
4221,Taylor Swift,reputation,Look What You Made Me Do,6,How you laugh when you lie,6,2017,,0.133784,0.458186,0.033892,0.238685,0.254061
4222,Taylor Swift,reputation,Look What You Made Me Do,6,You said the gun was mine,7,2017,gun,0.330059,0.037326,0.263449,0.282349,0.453143
